Filename	Utterance	Segment	Preceding_seg	Following_seg	Syllable	Word	Position	start	end	cdur	dur	Sylldur	1val_F0	2val_F0	3val_F0	4val_F0	5val_F0	6val_F0	7val_F0	8val_F0	9val_F0	1val_int	2val_int	3val_int	4val_int	5val_int	6val_int	7val_int	8val_int	9val_int	F0min	F0max	F0locmin	F0locmax
ASM_declinacion_9-4-17.wav	ka3raj5 ta3hninj5 cha3kaj5	aj5	ka3	ta3	raj5	ka3raj5	5	58.39918803	58.50333639	0.038942431	0.104148362	0.143090793	240.5033598	245.2137147	251.0667384	260.0365039	270.6389633	281.6657907	300.2408488	334.1740628	336.8296984	77.69363476	79.14395992	78.5605297	78.12198809	77.12478853	75.31225119	73.09447127	72.19431064	65.7157545	236.5056822	340.0578251	0	0.857398475
ASM_declinacion_9-4-17.wav	ka3raj5 ta3hninj5 cha3kaj5	a3	raj5	hninj5	ta3	ta3hninj5	4	58.59189425	58.64583123	0.088557858	0.053936976	0.142494835	NA	247.2669039	245.7329309	243.4908318	240.1360576	237.7267505	237.2058166	238.1377112	236.5447799	70.01841222	71.23276417	71.38530377	71.4042991	70.98431239	70.11434162	68.8006963	66.77571493	64.2003914	234.9426199	247.2669241	0.947957233	0.221962037
ASM_declinacion_9-4-17.wav	ka3raj5 ta3hninj5 cha3kaj5	inj5	ta3	cha3	hninj5	ta3hninj5	3	58.68887185	58.76405672	0.043040618	0.075184876	0.118225494	271.571021	279.893211	285.6852751	300.0501513	322.6132105	320.1986072	310.1266941	NA	NA	64.28161238	64.92480435	65.79330573	67.34716646	67.92934423	63.95744299	54.13980114	44.32351214	40.54416366	267.5954751	328.0152411	0	0.545965675
ASM_declinacion_9-4-17.wav	ka3raj5 ta3hninj5 cha3kaj5	a3	hninj5	kaj5	cha3	cha3kaj5	2	58.84089458	58.89483156	0.07683786	0.053936976	0.130774836	NA	243.1525549	239.9713679	235.5589413	232.7329618	230.1492546	227.4108812	224.7888559	223.97703	68.36903597	69.61784965	69.56896067	69.54499321	69.38490466	68.74972368	67.30834554	64.48511519	59.32700454	223.97703	243.152671	0.870693243	0.221787755
ASM_declinacion_9-4-17.wav	ka3raj5 ta3hninj5 cha3kaj5	aj5	cha3		kaj5	cha3kaj5	1	59.00488478	59.132917	0.110053225	0.128032217	0.238085442	272.5975631	274.1874464	283.1833841	314.4509269	343.3179578	328.7205095	NA	NA	NA	70.09673012	72.09429088	70.4925252	67.01647971	65.26696035	58.77615771	49.66144445	42.29647489	36.91018743	272.0824164	348.3547531	0.116763046	0.46441938
ASM_declinacion_9-4-17.wav	ka3raj5 ta3hninj5 cha3kaj5	a3		raj5	ka3	ka3raj5	6	59.58793498	59.76878783	0.039801851	0.180852849	0.2206547	223.4675769	219.5172243	214.1483446	211.4094381	211.0560729	212.2812845	215.4247369	218.8537884	223.9043901	70.27853026	73.63819964	73.48550453	73.38536762	73.78999703	74.27904025	74.64757741	75.10395669	75.84586244	210.6530962	228.7066836	0.440759104	1
ASM_declinacion_9-4-17.wav	ka3raj5 ta3hninj5 cha3kaj5	aj5	ka3	ta3	raj5	ka3raj5	5	59.78996879	59.89245807	0.021180964	0.102489276	0.123670241	240.683633	245.845547	250.7432562	257.0100489	264.619587	273.7427782	284.4264345	312.9623459	330.0260871	77.23485772	77.29638368	76.62739016	75.83702556	74.57810313	73.07904162	71.42927912	70.56890704	66.75154459	238.6945226	332.1640209	0	0.933564494
ASM_declinacion_9-4-17.wav	ka3raj5 ta3hninj5 cha3kaj5	a3	raj5	hninj5	ta3	ta3hninj5	4	59.99334662	60.054174	0.100888552	0.060827384	0.161715937	NA	244.5165386	243.5881438	239.8079755	237.0606937	235.7360426	233.8558394	235.1636439	238.7292101	68.62198168	71.17619729	71.59052593	70.76668285	69.46340212	68.53814289	67.43634458	65.44047968	63.06576378	233.1704673	244.5165386	0.746445197	0.253464012
ASM_declinacion_9-4-17.wav	ka3raj5 ta3hninj5 cha3kaj5	inj5	ta3	cha3	hninj5	ta3hninj5	3	60.054174	60.14541508	0	0.091241077	0.091241077	247.9487597	255.5067315	261.3862407	267.5026698	272.3068738	277.1138618	286.3142825	300.3570885	300.9873445	62.17130602	62.80769417	63.37202638	63.67025923	64.1147308	64.91590357	66.17142835	66.68005191	61.81933142	242.4313091	303.8524251	0	0.879594429
ASM_declinacion_9-4-17.wav	ka3raj5 ta3hninj5 cha3kaj5	a3	hninj5	kaj5	cha3	cha3kaj5	2	60.24587977	60.29693132	0.100464685	0.051051555	0.15151624	NA	252.4296409	250.4524819	248.8319726	247.7004994	244.8738212	242.7745286	NA	NA	67.33330222	69.54389041	69.95187935	69.85691532	69.53118396	68.5279682	66.19669164	61.7579637	54.85495795	242.6313228	252.4880306	0.695887329	0.206186279
